cvegeo,intralinks,size,grado,fuerza,longitude,latitude
0900700013276,38.0,190,203,278,-99.02053102479941,19.331595134788067
0900700013806,72.0,119,42,74,-99.10464243981232,19.341985546590134
0900700015179,18.0,32,43,79,-99.05160804387724,19.37831936734641
0900700015520,10.0,105,80,129,-99.04122554959295,19.317689856747464
0900700015569,38.0,170,140,233,-99.02021033989215,19.338312079999966
0901000012146,31.0,123,37,56,-99.19436462008755,19.380710000092012
0901100011338,59.0,183,129,250,-99.04703944516301,19.303217914981524
090120001102A,7.0,152,82,116,-99.16471954529575,19.280292430333866
0901200011566,"",23,2,2,-99.1842532595709,19.26673695495838
0901600010942,"",66,31,36,-99.21708737498686,19.4179637647746
1305101421908,"",7,7,23,-98.76910911222515,20.061829446410577
1306300010239,"",1,1,2,-99.33348309312217,19.893179026443644
130660014,"",3,11,13,-98.80895384472744,19.914400800124284
1306900440783,0.0,0,0,0,-98.9699973538653,19.879885065119822
1500200150266,1.0,27,25,66,-98.9162289147504,19.612975715148448
1501300011465,4.0,150,57,62,-99.225465089702,19.57012044486298
1502500012093,"",27,11,12,-98.90564244482337,19.250144309826922
1503100010126,214.0,476,240,459,-98.96741961988063,19.425554160101193
1503100010179,268.0,510,236,499,-98.96278196991591,19.41691836525917
1503100010520,191.0,306,128,314,-98.95863566019645,19.426115329956573
1505400350648,"",10,11,18,-99.54429832884048,19.24219010041763
1505400491218,"",47,75,107,-99.58828522492479,19.263225200125305
1505700011243,69.0,127,61,73,-99.22061239498396,19.501178900004653
1505700012383,37.0,134,77,218,-99.28037607492563,19.448422459841815
1505800010596,182.0,357,158,446,-99.01777971507197,19.408164785174108
1506000011319,"",12,34,43,-99.29984652520614,19.646416774557544
1508400130435,0.0,0,0,0,-98.85661790472174,19.805822075758478
150990171185A,"",19,32,57,-98.88013538474996,19.4736060111805
1510600012144,"",11,12,16,-99.64232588991709,19.268822545026865
1510900721839,1.0,32,52,114,-99.1565897361432,19.631414342161158
0900300010022,10.0,99,28,35,-99.16561529506438,19.354612439833733
0900600010255,104.0,259,279,474,-99.12125904502079,19.402822700103254
0900700012494,8.0,82,10,11,-98.9995527047582,19.365583389944042
090100001092A,138.0,293,328,1073,-99.20331342008012,19.36331357474421
0901100010575,25.0,175,99,267,-98.9947767098418,19.28679694008275
0901200010483,26.0,147,101,150,-99.12124472501431,19.295072134997852
0901200011091,1.0,24,13,13,-99.17131877495959,19.279553090074195
0901300010211,12.0,173,153,214,-99.11162226468937,19.2614203450084
0901400010223,20.0,173,300,3913,-99.17265601520512,19.391989660123468
0901500010983,3.0,81,34,34,-99.17177587990406,19.422700760206546
0901500011125,44.0,344,142,207,-99.1518141250545,19.416346544902805
0901600010425,5.0,76,40,100,-99.21504001485283,19.446084130296917
090170001087A,130.0,232,238,642,-99.07068922664392,19.42381422977644
130630001014A,"",8,18,22,-99.34829643043085,19.887910682573803
1306900440730,0.0,0,0,0,-98.96889185991108,19.876208719783865
1501300011198,3.0,62,52,104,-99.24990487011495,19.594207034989438
1501700010023,"",2,1,1,-98.80276570997361,19.127648609853892
1502000010565,"",15,10,18,-99.11975537036544,19.636867429983646
1502900010221,1.0,79,82,129,-98.93261620435959,19.39499453013112
150330001128A,21.0,106,62,114,-99.05855999491175,19.49921794545932
1503300014388,16.0,93,44,63,-99.09470671557231,19.569815838796018
1503900122328,0.0,0,0,0,-98.87060763502276,19.337307504983556
1505400370991,"",6,4,4,-99.5674789547385,19.281856339726687
1505800010702,158.0,402,170,367,-99.04200414509974,19.413830405116276
1505800011113,113.0,230,124,231,-98.97634261013602,19.37586112993595
1509000360377,"",1,1,1,-99.65108613801274,19.070427527508148
1510600864263,"",13,13,17,-99.6281716700175,19.276617000059026
1512000560414,"",8,16,24,-98.9803259300177,19.749404394772235
151200147,"",58,137,180,-99.127758249142,19.827817060677344
1512001750607,1.0,44,82,139,-99.08296818052946,19.829056814829435
1512100011284,"",9,6,9,-99.2215950350475,19.684932264952103
151210001173A,1.0,23,27,35,-99.20454615982179,19.620566145247466
1512100011960,"",6,10,10,-99.21462927990939,19.676402450011505
0900200010805,12.0,90,62,85,-99.18056704505284,19.46245164011852
0900300010840,156.0,397,241,537,-99.1477364650979,19.317618129843517
0900500012076,15.0,106,100,379,-99.10689211992442,19.4624100948384
0900500013248,28.0,175,66,106,-99.12530489520314,19.567781240421553
0900600011130,18.0,119,81,140,-99.09841358981315,19.38466555995389
090070001127A,40.0,102,114,217,-99.05842471477507,19.350031275585117
0900700015501,41.0,176,137,267,-99.03932054546351,19.319117869148066
0900901520628,2.0,22,14,41,-99.03346018519935,19.173563210184746
0901000010690,115.0,185,83,212,-99.20562010010124,19.364991000336133
0901000010811,19.0,53,24,34,-99.1941601094605,19.3683552745624
0901000011754,14.0,99,64,141,-99.27148077018091,19.309089044932072
0901100010378,3.0,87,85,164,-98.99876413500499,19.27862446497585
0901200010587,9.0,109,55,100,-99.12089175488808,19.29242069999352
0901500010771,35.0,172,99,153,-99.13206011989398,19.43277980015217
0901700010865,48.0,194,71,118,-99.05850397537608,19.426572940249635
0901700011524,34.0,183,115,235,-99.0609888252303,19.42520605001441
1304800012845,"",5,3,4,-98.78465701423869,20.033191325740155
150130001161A,5.0,80,47,58,-99.2727565148885,19.59470144026246
1502500011790,"",13,16,49,-98.90101264974471,19.287510304808087
1503100010094,55.0,238,185,366,-98.96827872010981,19.433776369965322
1503100010910,10.0,135,33,42,-98.96307427014511,19.447097557784225
1503100011482,"",45,92,120,-98.90119002269589,19.389977558822764
1504600050063,"",17,16,16,-99.38295618495684,19.515369239759185
1505400010718,"",4,3,4,-99.59425850016706,19.247660330337595
1505700012167,10.0,97,63,152,-99.27468407969624,19.450385430177437
1507600010414,"",20,15,15,-99.56451729814336,19.29702841512534
1510400011368,85.0,195,171,407,-99.12371591424689,19.527004079787993
151040001221A,4.0,42,12,12,-99.18353115492383,19.512364924831267
151090025014A,"",18,11,20,-99.09804300948522,19.68555677333565
1512100011547,"",35,14,21,-99.21238285966962,19.65888376974477
1512200010480,1.0,27,84,99,-98.92991062987733,19.278481584617047
151220001089A,19.0,71,17,42,-98.94916112533579,19.318145390221318
0900500010510,24.0,77,134,412,-99.15290012979963,19.50222604464542
0900700015910,41.0,211,159,376,-99.06200268485041,19.330477123315312
0901000011330,60.0,365,125,194,-99.25968751467803,19.334474944908802
0901200010337,69.0,223,102,170,-99.22238372500594,19.294368899908257
0901300010315,110.0,118,50,309,-99.11653976982561,19.256281030212655
0901500010466,78.0,429,220,337,-99.16068883525185,19.452333715253193
1501300011338,27.0,157,63,127,-99.25409827529329,19.58869843002764
1502500011220,4.0,45,139,1569,-98.90287574988653,19.25986648470852
1503100010605,78.0,246,132,228,-98.97239608514438,19.401329645300954
1503100010959,19.0,119,82,124,-98.9833073752278,19.432138389807164
1505100170400,"",5,4,4,-99.448839860082,19.369954615111723
1505400340900,"",13,18,24,-99.6178775500711,19.268268650255465
1505400491152,"",18,19,32,-99.59279950011873,19.27043149984931
1505700882631,12.0,99,18,20,-99.33641904627953,19.441407090722482
1505800010365,67.0,214,114,191,-99.04958966952533,19.425202859878535
1506800010111,"",1,1,1,-98.79883450992648,19.03041975967467
1507000381194,"",8,11,13,-98.92243367353923,19.37621590969956
1507500010169,"",3,7,8,-98.82909511229019,19.710981009988476
1508100250452,"",22,16,17,-98.97223522970822,19.67950383983483
1510300050324,"",1,3,3,-98.7615091695525,19.21161230484016
1510400011508,95.0,228,100,202,-99.18768257006946,19.574549425117077
1510900010065,"",15,8,10,-99.17565459979824,19.646649824940454
1700700010223,"",3,1,1,-99.23142505333672,18.931764119001926
0900300011552,2.0,63,50,86,-99.17206658481649,19.309522405079154
0900700010182,14.0,91,82,104,-99.0898637899641,19.384994749733046
0900700011388,74.0,240,175,366,-99.1021762595,19.344662239061886
0900700011566,74.0,379,199,319,-99.11311911462647,19.339666350428047
0900700011960,54.0,196,77,163,-99.07925678522236,19.319957615298254
0900800010298,17.0,72,42,101,-99.25033825483725,19.306541085385387
0901000011294,16.0,239,114,149,-99.20434454983398,19.320096830006086
0901200012136,37.0,215,94,157,-99.1573402351236,19.269909723682446
0901600010919,2.0,52,8,8,-99.22182188467559,19.421403069698346
130510139158A,"",2,1,1,-98.73118169444407,20.067018409218914
1307600010434,"",1,1,1,-99.35576168522721,20.046661899458073
150130001186A,43.0,563,169,228,-99.29253906401901,19.546152494444264
1501600010219,"",1,1,1,-98.76033373012015,19.726125962888297
1502000010813,"",28,21,36,-99.0882325748552,19.62140961499577
1502400010259,"",18,7,10,-99.16309073974818,19.662739528953892
1502500012036,2.0,34,67,89,-98.89805908498587,19.275412445005053
1503100010785,79.0,154,80,220,-98.96988591505266,19.438953820144697
1505700011722,46.0,197,169,388,-99.26446703983784,19.459437274697443
1505800010350,81.0,241,93,140,-99.05246222007364,19.425953915098553
1505800010435,64.0,196,68,130,-99.02990266954077,19.422483550559832
1505800011950,56.0,323,167,375,-99.03520974994262,19.48334473491297
1506700130260,"",6,3,3,-99.55956516524256,19.43395995780476
1507600010310,"",32,39,46,-99.56159677518477,19.27154373003397
150900108,"",2,13,15,-99.69255001300525,19.08585315228993
1509100010054,"",11,5,5,-99.1968746950612,19.75017154511118
1509200020102,"",7,14,24,-98.90027761663504,19.667050840682123
1510100140207,"",3,1,2,-99.50727814029356,19.20189221030823
1510400010406,559.0,370,430,19223,-99.19491846972687,19.541249619761324
1510400011334,7.0,62,2,2,-99.09925936167454,19.533976019871325
1510600012430,"",6,17,34,-99.63583891504213,19.27454235504377
1510900031595,1.0,64,77,105,-99.17498858461002,19.59995449051025
151210046255A,"",5,7,7,-99.26010540129889,19.680533236896064
1512200010264,9.0,60,45,76,-98.95779154431429,19.295543555217925
0900300010291,38.0,174,92,492,-99.15174798502471,19.33958330502027
0900500011078,1.0,12,5,5,-99.14838233984345,19.489457050190204
0900700010110,16.0,73,94,105,-99.0823934797173,19.38734761575492
0900700012615,70.0,236,143,364,-99.00138243931787,19.351804470236303
0900900240596,1.0,11,3,4,-99.08291545369735,19.18779384642405
0901400010011,5.0,197,199,277,-99.15884023986679,19.400052924966495
0901400010543,62.0,267,108,147,-99.18978951515957,19.381764200111398
0901500010080,105.0,325,223,421,-99.14079530021979,19.460279294707988
0901500010254,2.0,41,32,40,-99.14290733987634,19.454775559831866
0901600010800,19.0,126,42,63,-99.22293079977361,19.43219177018905
0901700011083,1.0,31,12,15,-99.11020375526138,19.415811795093134
1305100270666,"",4,4,10,-98.7190329140366,20.061435426174963
150230001004A,0.0,0,0,0,-99.21388418488974,19.771398045017698
1502500192394,"",7,26,35,-98.90538806575373,19.20859860443845
1502700120091,"",14,5,6,-99.55221137366856,19.213454633055257
1503100010728,2.0,99,142,212,-98.93556689987139,19.432545134797188
1503300011595,12.0,151,123,298,-99.00242352540029,19.592585714886248
150330001306A,29.0,96,66,168,-99.04793510997041,19.58641541005605
1503700710488,46.0,246,117,216,-99.28126819989464,19.3843979647963
1505100010468,"",20,17,19,-99.54537885000772,19.307976055200974
150540313,"",56,35,45,-99.57053453000532,19.23535048998402
1505700011991,25.0,221,148,261,-99.24581058001436,19.458183754976737
1505800011414,441.0,357,221,917,-98.98809859951979,19.371965779979263
150600001115A,"",31,6,6,-99.29021555188716,19.628833490745254
150620103,3.0,125,225,329,-99.44462823317906,19.261421200692276
1507000010482,7.0,49,15,22,-98.97176350411779,19.350557199330947
15072003A,"",7,29,43,-99.56934600506014,19.139123005180803
1509400020094,0.0,0,0,0,-98.84378955516435,18.980121085113066
150950142,"",9,12,23,-99.30312827001433,19.66998670004807
1509900010955,"",11,38,41,-98.88660094003981,19.502066495350576
1510602203778,"",8,14,15,-99.64675227059439,19.389960799696116
1510800140532,3.0,46,63,99,-99.11405282092917,19.66399775495647
151080481,5.0,32,33,53,-99.09181349480806,19.69716578985119
1510900030648,40.0,134,66,211,-99.18135747012136,19.578036039789524
151090025181A,"",23,38,66,-99.10444941055952,19.68351630534938
1700900010073,0.0,0,0,0,-99.26594434195559,19.030322990613474
1702000010140,0.0,0,0,0,-99.08428215252144,18.992008698419564
0900500010633,14.0,142,130,187,-99.12484201037847,19.501890784637325
0900500013318,23.0,138,96,419,-99.13460391124178,19.579072129953264
0900700010040,36.0,147,96,184,-99.0465683200405,19.393620635017626
0900700012738,65.0,244,162,423,-99.00883977001178,19.344808616196367
0900700012795,74.0,199,91,170,-99.00058891514283,19.344866649951626
0900700013632,59.0,319,244,391,-99.11485792838161,19.37793453496821
0901000010559,14.0,64,25,36,-99.22447047985298,19.368956030067263
0901200010411,41.0,173,120,233,-99.15901243514591,19.29411477004081
0901200011443,46.0,195,103,162,-99.22260757006472,19.27655037014037
090121231,18.0,58,61,102,-99.2589790107001,19.193639845621348
090150001152A,10.0,114,89,161,-99.12784370489818,19.406278460051894
1501000070183,"",3,6,12,-99.18901644932178,19.95396854538005
1502000010531,"",51,73,101,-99.08858162465049,19.657020315098254
1502400010418,1.0,99,95,213,-99.14688094804515,19.68230342403199
1503300011167,79.0,250,173,466,-99.053529540266,19.505189339952317
1503300014373,"",21,18,26,-99.0617509698566,19.64141554006553
1503700710083,22.0,188,79,102,-99.25597321975829,19.414626294636356
1503700710492,61.0,285,156,332,-99.28576094994317,19.38246063041948
1503901511584,9.0,82,75,130,-98.84083005497756,19.2948242150919
1504500070456,0.0,0,0,0,-99.60604652513388,19.982306929727926
1505100010241,1.0,21,47,58,-99.51500545026383,19.28427314221453
1505400340864,"",6,6,15,-99.61670204022676,19.273097324570532
150540041110A,"",10,17,34,-99.58454941042305,19.24392161500659
1506000010772,"",30,32,34,-99.3093535073852,19.6015586105751
1506000010804,2.0,38,17,21,-99.3230321399681,19.623252829781237
1509900211686,2.0,89,130,367,-98.86265565487756,19.500643944969255
1509900481262,"",6,3,5,-98.8497094701479,19.518163255975125
1510400010891,15.0,81,29,37,-99.22629368493098,19.515239565135758
1510600701790,"",3,2,8,-99.64452285434712,19.235607373930343
1510800010354,2.0,25,35,43,-99.11290265028548,19.69402992483937
1510900030953,"",24,24,33,-99.1610140299856,19.61169375518176
151200204065A,"",13,21,21,-99.09056881510445,19.837718000002788
1700700010558,3.0,30,17,55,-99.23092776878133,18.97108050348298
0900300010770,152.0,256,187,599,-99.18515853179815,19.32214283999061
0900500011523,1062.0,397,170,3046,-99.07971908523723,19.484209620175562
0900500011720,21.0,138,147,218,-99.14197219484856,19.47305042956969
0900700012579,72.0,181,98,221,-99.008476764936,19.35323334043713
0901200011570,71.0,288,146,232,-99.20394291011996,19.26428824016601
0901300010423,4.0,47,19,27,-99.09767036996917,19.249569496523286
0901400010948,14.0,128,157,192,-99.17101166014257,19.362686235107994
0901600010088,30.0,151,173,380,-99.1696097048675,19.45079622989205
1305100981715,"",1,1,4,-98.76286627456588,20.049269261234233
1502500131555,"",9,4,8,-98.86665330998446,19.29577843659187
1502500171983,0.0,0,0,0,-98.80801517215002,19.228945550640752
1503100011389,70.0,252,163,383,-98.94196921467977,19.42152681475049
150330001174A,7.0,80,53,77,-99.02900050963913,19.52108715974689
1503300011947,69.0,198,111,391,-99.02420668973917,19.489777854784123
1503700010384,6.0,86,42,161,-99.35457817929229,19.35835358237598
1503700710134,30.0,263,118,269,-99.27683622951626,19.388043652100905
1503700710473,38.0,240,107,235,-99.28253287502139,19.390027240231305
1503900011955,"",34,36,38,-98.89690072022498,19.298302800267486
150390001207A,"",6,25,26,-98.9246267848,19.32994544130193
1505200010056,"",3,8,8,-99.49412689490622,18.953954660571185
1505400010510,"",7,9,9,-99.59388307015898,19.25165538504428
1505700012504,50.0,391,178,310,-99.23330113430973,19.44412069512456
1505800010115,121.0,229,120,191,-99.06092950004671,19.484336384822356
1505800010810,100.0,393,182,358,-98.98452085001719,19.392902915123
1508100190950,"",31,21,21,-98.97804125807795,19.684915569875482
1508100501268,"",36,57,94,-98.94198238479447,19.698169440002737
1510600011682,"",1,2,5,-99.6333508349504,19.275346974957078
0900200010383,111.0,165,76,103,-99.15477074495976,19.478948355414413
0900300011016,47.0,275,157,263,-99.14553273515222,19.312811549977607
090040001027A,35.0,203,86,199,-99.28708081501497,19.370490045414464
0900500011896,72.0,246,196,326,-99.09741338498503,19.47118477014967
0900600010946,16.0,85,49,70,-99.10319693485387,19.38208940483222
0900700010411,36.0,204,136,264,-99.0695959002141,19.378271250091565
090070001134A,56.0,229,114,326,-98.99586090479102,19.356911219816304
0900700014594,"",27,16,17,-99.05638402515962,19.37375559977746
0901000010898,3.0,100,52,66,-99.23262790644813,19.35792197518025
090100001199A,29.0,125,102,202,-99.21182255484948,19.378687540404467
090110001001A,35.0,241,141,233,-99.0557654602111,19.307474039810884
0901100010679,16.0,116,110,158,-99.0327081903035,19.288514769917505
0901200010996,12.0,41,17,30,-99.1385805251798,19.284888320388816
